<2,<5,<10,>10%,>25%,>50%,>75%,total_voxels,avg_filled,med_filled,max,min,median,mean
0.19,0.42,0.61,0.04,0.01,0.0,0.0,1146,0.02,0.01,1000,1,6,23.09375
0.04,0.13,0.24,0.33,0.18,0.1,0.06,1379,0.15,0.04,1000,1,42,151.375
0.04,0.13,0.24,0.33,0.18,0.1,0.06,1372,0.15,0.04,1000,1,41,152.0
0.04,0.14,0.25,0.32,0.17,0.1,0.06,1386,0.15,0.04,1000,1,40,149.125
0.04,0.14,0.25,0.31,0.16,0.09,0.05,1462,0.14,0.04,1000,1,39,141.5
0.04,0.15,0.26,0.31,0.15,0.08,0.05,1460,0.14,0.04,1000,1,36,135.25
0.05,0.15,0.25,0.31,0.14,0.08,0.05,1491,0.13,0.04,1000,1,37,131.875
0.05,0.15,0.26,0.31,0.15,0.08,0.04,1469,0.13,0.04,1000,1,39,132.5
0.06,0.16,0.26,0.32,0.15,0.09,0.06,1456,0.14,0.04,1000,1,39,141.5
0.04,0.14,0.25,0.31,0.15,0.09,0.06,1465,0.15,0.04,1000,1,40,145.625
0.05,0.13,0.22,0.33,0.17,0.1,0.06,1420,0.15,0.04,1000,1,44,154.875
0.04,0.14,0.25,0.33,0.18,0.1,0.06,1458,0.15,0.04,1000,1,42,154.0
0.05,0.15,0.26,0.32,0.18,0.1,0.05,1475,0.15,0.04,1000,1,41,147.625
0.06,0.16,0.27,0.32,0.17,0.1,0.07,1509,0.15,0.04,1000,1,38,153.875
0.05,0.15,0.24,0.32,0.18,0.1,0.07,1512,0.15,0.04,1000,1,39,152.125
0.05,0.14,0.25,0.3,0.17,0.1,0.07,1537,0.15,0.04,1000,1,39,149.875
0.05,0.16,0.26,0.29,0.16,0.09,0.05,1535,0.14,0.04,1000,1,40,136.625
0.05,0.15,0.25,0.31,0.16,0.09,0.05,1498,0.14,0.04,1000,1,39,138.5
0.05,0.16,0.26,0.31,0.16,0.09,0.05,1506,0.14,0.04,1000,1,39,136.5
0.06,0.17,0.26,0.3,0.15,0.08,0.04,1522,0.13,0.04,1000,1,38,133.125
0.06,0.17,0.27,0.3,0.15,0.08,0.04,1561,0.13,0.04,1000,1,39,129.125
0.06,0.16,0.26,0.29,0.14,0.08,0.04,1542,0.13,0.04,1000,1,37,130.875
0.05,0.14,0.25,0.29,0.14,0.08,0.04,1543,0.13,0.04,1000,1,36,129.0
0.05,0.14,0.26,0.29,0.14,0.08,0.04,1529,0.13,0.04,1000,1,39,129.375
0.05,0.17,0.27,0.3,0.13,0.07,0.04,1539,0.13,0.03,1000,1,34,125.125
0.05,0.15,0.25,0.29,0.14,0.07,0.04,1519,0.13,0.04,1000,1,38,128.0
0.06,0.15,0.25,0.29,0.14,0.07,0.05,1538,0.13,0.03,1000,1,34,127.5625
0.06,0.16,0.26,0.29,0.15,0.07,0.04,1512,0.13,0.04,1000,1,37,128.125
0.05,0.15,0.25,0.3,0.14,0.08,0.04,1544,0.13,0.03,1000,1,34,127.625
0.05,0.15,0.25,0.29,0.14,0.07,0.04,1563,0.12,0.03,1000,1,34,122.625
0.06,0.17,0.28,0.27,0.13,0.07,0.04,1595,0.12,0.03,1000,1,31,119.375
0.06,0.17,0.28,0.27,0.14,0.07,0.05,1586,0.12,0.03,1000,1,33,121.5625
0.06,0.15,0.25,0.28,0.13,0.08,0.05,1622,0.13,0.04,1000,1,35,128.625
0.06,0.17,0.28,0.25,0.13,0.07,0.04,1607,0.12,0.03,1000,1,31,115.8125
0.07,0.18,0.29,0.23,0.12,0.06,0.04,1671,0.11,0.03,1000,1,27,110.375
0.08,0.2,0.32,0.23,0.12,0.07,0.05,1788,0.11,0.02,1000,1,25,114.3125
0.08,0.21,0.33,0.23,0.11,0.06,0.04,1721,0.11,0.02,1000,1,23,106.9375
0.07,0.2,0.31,0.22,0.11,0.07,0.04,1683,0.11,0.02,1000,1,24,108.25
0.08,0.2,0.31,0.22,0.11,0.07,0.04,1692,0.11,0.02,1000,1,25,110.75
0.07,0.19,0.31,0.21,0.12,0.07,0.05,1730,0.11,0.02,1000,1,25,110.8125
0.17,0.46,0.64,0.06,0.02,0.01,0.0,1109,0.03,0.01,1000,1,5,27.09375
0.08,0.21,0.32,0.24,0.14,0.08,0.05,1634,0.13,0.03,1000,1,26,125.625
0.08,0.21,0.32,0.24,0.14,0.08,0.05,1674,0.12,0.02,1000,1,24,123.3125
0.09,0.2,0.34,0.26,0.14,0.08,0.05,1678,0.12,0.02,1000,1,22,122.25
0.08,0.2,0.31,0.26,0.14,0.08,0.05,1667,0.12,0.03,1000,1,27,124.3125
0.09,0.22,0.33,0.26,0.14,0.07,0.05,1745,0.12,0.02,1000,1,25,120.8125
0.09,0.21,0.31,0.27,0.14,0.07,0.04,1787,0.12,0.03,1000,1,27,120.1875
0.07,0.2,0.32,0.25,0.14,0.07,0.04,1835,0.12,0.02,1000,1,24,119.0625
0.08,0.2,0.31,0.26,0.14,0.07,0.04,1877,0.12,0.03,1000,1,26,120.125
0.08,0.23,0.36,0.23,0.13,0.07,0.04,2040,0.11,0.02,1000,1,21,113.25
0.09,0.24,0.37,0.21,0.12,0.07,0.04,2207,0.11,0.02,1000,1,19,106.125
0.07,0.18,0.3,0.23,0.12,0.07,0.04,2131,0.11,0.02,1000,1,24,111.0
0.08,0.2,0.32,0.22,0.12,0.06,0.04,2228,0.11,0.02,1000,1,23,107.25
0.07,0.2,0.32,0.24,0.12,0.06,0.04,2141,0.11,0.03,1000,1,26,109.3125
0.08,0.2,0.32,0.22,0.1,0.05,0.04,2195,0.1,0.02,1000,1,24,101.5
0.07,0.18,0.3,0.23,0.11,0.05,0.03,2191,0.1,0.03,1000,1,28,102.25
