<2,<5,<10,>10%,>25%,>50%,>75%,total_voxels,avg_filled,med_filled,max,min,median,mean
0.18,0.42,0.6,0.24,0.1,0.05,0.03,1192,0.11,0.03,200,1,6,21.578125
0.04,0.14,0.24,0.63,0.46,0.33,0.26,1422,0.39,0.2,200,1,41,78.0
0.04,0.14,0.25,0.63,0.46,0.33,0.26,1415,0.39,0.2,200,1,40,77.6875
0.04,0.14,0.25,0.63,0.45,0.33,0.26,1429,0.38,0.19,200,1,39,76.3125
0.04,0.15,0.25,0.63,0.45,0.31,0.24,1441,0.37,0.19,200,1,39,73.75
0.04,0.16,0.27,0.62,0.45,0.31,0.23,1472,0.36,0.19,200,1,37,72.125
0.06,0.15,0.26,0.61,0.45,0.3,0.23,1472,0.36,0.19,200,1,37,72.4375
0.05,0.16,0.26,0.62,0.45,0.31,0.23,1450,0.37,0.19,200,1,39,73.25
0.06,0.17,0.26,0.62,0.44,0.3,0.22,1481,0.36,0.19,200,1,38,71.75
0.04,0.16,0.25,0.62,0.45,0.3,0.22,1490,0.36,0.19,200,1,39,72.1875
0.06,0.14,0.22,0.65,0.47,0.32,0.24,1445,0.38,0.21,200,1,43,76.125
0.04,0.15,0.26,0.63,0.45,0.32,0.24,1489,0.38,0.2,200,1,41,75.1875
0.05,0.15,0.26,0.63,0.45,0.32,0.25,1482,0.38,0.2,200,1,40,75.125
0.05,0.16,0.27,0.61,0.45,0.31,0.24,1542,0.37,0.19,200,1,37,73.125
0.04,0.15,0.24,0.61,0.45,0.31,0.24,1550,0.37,0.19,200,1,38,73.375
0.05,0.14,0.25,0.62,0.44,0.3,0.23,1577,0.36,0.19,200,1,38,71.875
0.05,0.15,0.26,0.62,0.46,0.29,0.23,1527,0.36,0.2,200,1,40,72.375
0.05,0.14,0.25,0.63,0.45,0.31,0.24,1491,0.37,0.2,200,1,40,74.0625
0.05,0.16,0.26,0.63,0.44,0.31,0.23,1498,0.37,0.19,200,1,39,73.125
0.06,0.17,0.26,0.62,0.44,0.3,0.23,1514,0.36,0.19,200,1,39,72.25
0.05,0.16,0.26,0.62,0.43,0.29,0.22,1597,0.35,0.19,200,1,38,70.4375
0.05,0.15,0.26,0.62,0.43,0.29,0.22,1559,0.35,0.18,200,1,36,70.625
0.04,0.14,0.25,0.62,0.43,0.29,0.21,1565,0.35,0.18,200,1,36,69.875
0.05,0.14,0.25,0.62,0.43,0.29,0.22,1552,0.35,0.19,200,1,37,70.5625
0.05,0.17,0.27,0.6,0.42,0.29,0.22,1549,0.35,0.17,200,1,33,69.8125
0.06,0.15,0.25,0.61,0.43,0.28,0.21,1553,0.35,0.19,200,1,38,70.125
0.06,0.16,0.26,0.6,0.42,0.29,0.23,1543,0.35,0.17,200,1,34,70.1875
0.06,0.16,0.27,0.6,0.43,0.29,0.23,1521,0.35,0.18,200,1,36,70.9375
0.05,0.16,0.26,0.61,0.43,0.31,0.23,1502,0.36,0.17,200,1,34,71.8125
0.05,0.15,0.25,0.61,0.42,0.3,0.22,1517,0.35,0.18,200,1,35,71.0
0.06,0.17,0.29,0.58,0.41,0.27,0.21,1533,0.34,0.16,200,1,31,67.1875
0.06,0.17,0.28,0.57,0.41,0.27,0.2,1529,0.34,0.16,200,1,32,67.0625
0.06,0.16,0.26,0.59,0.4,0.27,0.21,1523,0.33,0.16,200,1,32,66.75
0.06,0.18,0.29,0.58,0.39,0.25,0.19,1562,0.32,0.15,200,1,29,63.71875
0.07,0.18,0.29,0.56,0.36,0.24,0.18,1623,0.3,0.13,200,1,26,60.53125
0.09,0.21,0.33,0.51,0.35,0.22,0.17,1693,0.29,0.11,200,1,22,57.6875
0.08,0.21,0.34,0.52,0.35,0.23,0.17,1679,0.29,0.11,200,1,22,58.0
0.08,0.2,0.32,0.53,0.35,0.22,0.17,1654,0.29,0.12,200,1,24,57.4375
0.08,0.2,0.32,0.55,0.35,0.22,0.17,1643,0.29,0.13,200,1,26,58.21875
0.07,0.2,0.32,0.54,0.33,0.22,0.17,1656,0.29,0.12,200,1,25,58.0
0.17,0.45,0.63,0.22,0.11,0.05,0.03,1138,0.1,0.02,200,1,5,20.265625
0.08,0.21,0.32,0.53,0.35,0.24,0.19,1642,0.3,0.12,200,1,25,60.59375
0.08,0.22,0.32,0.53,0.36,0.23,0.18,1682,0.3,0.12,200,1,24,59.78125
0.09,0.2,0.34,0.52,0.35,0.25,0.19,1681,0.3,0.11,200,1,22,60.65625
0.08,0.2,0.31,0.56,0.37,0.26,0.19,1690,0.32,0.14,200,1,27,63.15625
0.09,0.22,0.33,0.54,0.38,0.26,0.19,1787,0.31,0.13,200,1,26,62.59375
0.09,0.22,0.32,0.55,0.37,0.26,0.2,1858,0.32,0.13,200,1,26,63.21875
0.07,0.2,0.32,0.54,0.37,0.25,0.21,1873,0.31,0.12,200,1,24,63.0
0.08,0.2,0.31,0.54,0.37,0.26,0.2,1861,0.32,0.13,200,1,26,63.5625
0.08,0.23,0.36,0.51,0.34,0.23,0.18,2030,0.29,0.1,200,1,21,58.46875
0.09,0.24,0.37,0.48,0.32,0.21,0.17,2193,0.27,0.09,200,1,18,54.8125
0.07,0.18,0.3,0.54,0.35,0.23,0.17,2089,0.3,0.12,200,1,24,59.125
0.08,0.2,0.31,0.53,0.35,0.22,0.17,2151,0.29,0.12,200,1,24,58.25
0.07,0.2,0.32,0.55,0.37,0.24,0.18,2092,0.3,0.14,200,1,27,60.875
0.07,0.19,0.31,0.55,0.36,0.22,0.17,2211,0.3,0.12,200,1,25,59.21875
0.07,0.17,0.29,0.58,0.37,0.23,0.16,2178,0.3,0.15,200,1,29,60.34375
0.08,0.18,0.29,0.57,0.38,0.23,0.16,2155,0.3,0.15,200,1,30,59.78125
0.07,0.18,0.28,0.58,0.39,0.23,0.16,2120,0.3,0.15,200,1,30,60.96875
0.06,0.16,0.27,0.59,0.4,0.25,0.17,2069,0.31,0.16,200,1,32,62.9375
0.05,0.15,0.26,0.61,0.41,0.25,0.17,2003,0.32,0.18,200,1,35,64.375
0.06,0.16,0.25,0.62,0.42,0.26,0.18,1967,0.33,0.18,200,1,35,65.5
0.05,0.14,0.23,0.64,0.43,0.26,0.18,1933,0.33,0.19,200,1,38,66.875
0.05,0.13,0.21,0.66,0.44,0.27,0.18,1877,0.34,0.2,200,1,41,68.375
0.05,0.14,0.24,0.63,0.43,0.26,0.18,1908,0.33,0.19,200,1,38,66.9375
0.06,0.15,0.24,0.62,0.42,0.26,0.18,1928,0.33,0.18,200,1,36,66.0
0.07,0.16,0.27,0.6,0.41,0.23,0.16,2056,0.31,0.18,200,1,35,62.0
0.07,0.19,0.3,0.57,0.37,0.22,0.15,2190,0.29,0.15,200,1,29,58.40625
0.07,0.22,0.34,0.5,0.31,0.18,0.13,2623,0.25,0.1,200,1,21,50.5625
0.07,0.19,0.3,0.57,0.39,0.24,0.16,2340,0.3,0.15,200,1,29,60.125
0.09,0.22,0.35,0.5,0.32,0.2,0.14,2779,0.26,0.1,200,1,21,52.4375
0.1,0.24,0.37,0.49,0.32,0.21,0.15,2869,0.26,0.09,200,1,19,52.65625
0.08,0.23,0.36,0.5,0.32,0.19,0.14,3004,0.26,0.1,200,1,21,52.15625
0.06,0.17,0.28,0.58,0.39,0.23,0.16,2627,0.31,0.16,200,1,32,61.03125
0.08,0.2,0.31,0.56,0.38,0.24,0.16,2715,0.3,0.15,200,1,29,60.0625
0.07,0.18,0.29,0.57,0.36,0.22,0.15,2750,0.29,0.15,200,1,29,58.40625
0.07,0.19,0.29,0.57,0.35,0.23,0.16,2738,0.29,0.14,200,1,28,58.5625
0.06,0.17,0.27,0.59,0.38,0.24,0.17,2700,0.31,0.16,200,1,31,61.625
0.07,0.18,0.27,0.62,0.41,0.25,0.18,2561,0.32,0.18,200,1,35,64.5
0.06,0.19,0.29,0.58,0.36,0.23,0.16,2760,0.3,0.14,200,1,28,59.75
0.07,0.19,0.3,0.55,0.35,0.22,0.16,2831,0.29,0.13,200,1,26,58.4375
0.16,0.4,0.61,0.19,0.05,0.02,0.01,1666,0.07,0.03,200,1,6,14.1171875
0.07,0.2,0.3,0.55,0.33,0.21,0.15,2600,0.27,0.12,200,1,25,54.96875
0.07,0.17,0.32,0.51,0.33,0.21,0.15,2932,0.27,0.1,200,1,21,54.59375
0.07,0.18,0.3,0.55,0.34,0.22,0.15,2865,0.28,0.12,200,1,25,56.3125
0.07,0.2,0.31,0.54,0.33,0.21,0.14,2891,0.27,0.12,200,1,25,55.0
0.07,0.18,0.29,0.51,0.31,0.2,0.14,2997,0.27,0.11,200,1,22,53.21875
0.07,0.19,0.34,0.46,0.28,0.18,0.13,3284,0.24,0.09,200,1,18,48.65625
0.07,0.19,0.3,0.54,0.33,0.2,0.15,2909,0.27,0.12,200,1,25,54.625
0.07,0.17,0.27,0.56,0.34,0.2,0.15,2919,0.28,0.13,200,1,26,55.75
0.06,0.16,0.27,0.58,0.35,0.21,0.15,2823,0.29,0.15,200,1,29,57.59375
0.06,0.16,0.26,0.58,0.34,0.2,0.15,2786,0.29,0.15,200,1,29,57.125
0.06,0.16,0.26,0.56,0.33,0.2,0.16,2759,0.28,0.14,200,1,28,56.625
0.05,0.15,0.26,0.54,0.31,0.2,0.15,2732,0.28,0.11,200,1,23,55.09375
0.06,0.16,0.26,0.58,0.34,0.22,0.16,2598,0.29,0.14,200,1,27,58.125
0.06,0.15,0.25,0.6,0.35,0.22,0.17,2499,0.3,0.15,200,1,29,60.46875
0.05,0.15,0.24,0.64,0.39,0.24,0.18,2442,0.32,0.17,200,1,34,64.1875
0.06,0.15,0.25,0.61,0.41,0.26,0.19,2430,0.33,0.17,200,1,33,65.625
0.05,0.16,0.26,0.6,0.41,0.27,0.2,2441,0.33,0.17,200,1,33,66.625
0.06,0.17,0.28,0.56,0.38,0.26,0.19,2591,0.32,0.14,200,1,27,63.46875
0.07,0.17,0.3,0.56,0.37,0.25,0.19,2638,0.31,0.13,200,1,26,62.1875
0.06,0.17,0.29,0.56,0.36,0.24,0.17,2730,0.3,0.12,200,1,25,59.90625
0.07,0.18,0.29,0.57,0.37,0.23,0.16,2694,0.3,0.14,200,1,28,59.4375
0.06,0.18,0.28,0.54,0.35,0.22,0.15,2786,0.29,0.12,200,1,25,57.09375
0.05,0.15,0.25,0.59,0.38,0.25,0.18,2608,0.31,0.15,200,1,30,62.375
0.06,0.15,0.26,0.6,0.38,0.23,0.16,2703,0.31,0.15,200,1,30,61.0625
0.06,0.16,0.27,0.57,0.36,0.22,0.16,2760,0.29,0.14,200,1,27,58.5625
0.06,0.17,0.28,0.52,0.32,0.2,0.14,2984,0.27,0.11,200,1,22,53.40625
0.06,0.17,0.28,0.53,0.31,0.18,0.12,3210,0.25,0.11,200,1,23,50.78125
0.05,0.16,0.28,0.54,0.3,0.17,0.12,3271,0.25,0.11,200,1,23,50.75
0.06,0.17,0.27,0.53,0.31,0.19,0.13,3211,0.26,0.11,200,1,22,52.6875
0.06,0.17,0.27,0.55,0.33,0.2,0.13,3152,0.27,0.12,200,1,25,54.03125
0.06,0.16,0.27,0.59,0.36,0.22,0.15,3057,0.29,0.15,200,1,29,58.125
0.06,0.19,0.3,0.54,0.33,0.2,0.14,3392,0.27,0.11,200,1,23,53.75
0.07,0.17,0.28,0.55,0.36,0.21,0.15,3000,0.28,0.12,200,1,25,56.65625
0.07,0.19,0.31,0.52,0.32,0.19,0.13,2761,0.26,0.11,200,1,23,52.375
0.07,0.19,0.32,0.49,0.31,0.19,0.14,2484,0.26,0.09,200,1,19,51.78125
0.08,0.21,0.36,0.46,0.29,0.17,0.13,2982,0.24,0.09,200,1,17,48.0625
0.07,0.18,0.3,0.56,0.32,0.19,0.14,3030,0.27,0.13,200,1,26,54.125
0.07,0.19,0.33,0.5,0.31,0.18,0.13,3501,0.25,0.1,200,1,21,50.59375
0.07,0.17,0.28,0.55,0.34,0.2,0.14,3274,0.28,0.12,200,1,25,55.1875
0.11,0.31,0.53,0.22,0.08,0.04,0.02,1618,0.09,0.05,200,1,9,18.578125
0.06,0.16,0.3,0.53,0.34,0.22,0.16,2918,0.29,0.12,200,1,24,57.21875
0.06,0.17,0.31,0.54,0.37,0.24,0.17,2787,0.3,0.12,200,1,25,59.84375
0.05,0.14,0.27,0.58,0.37,0.23,0.17,2731,0.3,0.14,200,1,28,60.78125
0.06,0.17,0.3,0.54,0.34,0.22,0.16,2841,0.28,0.12,200,1,24,56.8125
0.06,0.17,0.3,0.52,0.34,0.23,0.16,2740,0.29,0.11,200,1,22,57.8125
0.08,0.2,0.39,0.46,0.28,0.19,0.14,3148,0.25,0.08,200,1,16,49.40625
0.06,0.19,0.31,0.52,0.31,0.2,0.14,2857,0.27,0.11,200,1,23,53.28125
0.06,0.18,0.34,0.46,0.27,0.17,0.12,3166,0.24,0.09,200,1,18,47.1875
0.06,0.15,0.28,0.53,0.31,0.19,0.14,2814,0.27,0.11,200,1,23,53.53125
0.08,0.22,0.38,0.47,0.3,0.19,0.13,3081,0.25,0.09,200,1,17,49.5625
0.06,0.16,0.31,0.55,0.38,0.22,0.16,2703,0.29,0.14,200,1,27,58.8125
0.07,0.18,0.29,0.56,0.39,0.22,0.15,2608,0.3,0.14,200,1,28,59.15625
0.06,0.16,0.27,0.6,0.39,0.23,0.15,2526,0.3,0.16,200,1,32,60.125
0.07,0.18,0.28,0.57,0.34,0.21,0.15,2695,0.28,0.13,200,1,26,56.34375
0.06,0.16,0.27,0.6,0.42,0.24,0.17,2377,0.32,0.18,200,1,35,63.375
0.06,0.17,0.27,0.58,0.36,0.23,0.16,2592,0.3,0.15,200,1,29,60.0
0.07,0.19,0.32,0.53,0.33,0.21,0.15,2768,0.27,0.11,200,1,23,54.96875
0.07,0.19,0.3,0.57,0.34,0.22,0.16,2513,0.29,0.15,200,1,29,58.0625
0.08,0.24,0.41,0.45,0.29,0.19,0.14,2795,0.25,0.08,200,1,16,49.65625
0.07,0.22,0.34,0.52,0.34,0.22,0.17,2242,0.28,0.11,200,1,22,56.59375
0.07,0.18,0.3,0.57,0.4,0.27,0.2,1879,0.33,0.14,200,1,28,65.4375
0.05,0.15,0.28,0.57,0.4,0.27,0.22,1741,0.34,0.16,200,1,31,67.5
0.07,0.18,0.36,0.54,0.37,0.26,0.2,1806,0.32,0.13,200,1,26,63.34375
0.04,0.12,0.22,0.64,0.43,0.31,0.25,1536,0.38,0.19,200,1,38,75.0625
0.04,0.1,0.2,0.64,0.43,0.32,0.27,1436,0.38,0.19,200,1,38,76.875
0.04,0.12,0.22,0.67,0.48,0.35,0.29,1349,0.42,0.24,200,1,48,83.0625
0.05,0.12,0.24,0.65,0.46,0.34,0.28,1457,0.4,0.2,200,1,41,79.75
0.03,0.1,0.21,0.67,0.47,0.34,0.28,1422,0.4,0.22,200,1,44,80.4375
0.03,0.11,0.17,0.7,0.47,0.34,0.27,1413,0.4,0.22,200,1,44,80.625
0.05,0.15,0.29,0.57,0.41,0.27,0.22,1704,0.34,0.16,200,1,32,67.8125
0.05,0.15,0.28,0.6,0.44,0.29,0.24,1638,0.36,0.19,200,1,37,72.0625
0.06,0.12,0.19,0.67,0.48,0.33,0.25,1619,0.39,0.21,200,1,43,77.8125
0.04,0.11,0.2,0.66,0.46,0.32,0.25,1671,0.39,0.2,200,1,41,77.125
0.05,0.14,0.23,0.66,0.49,0.34,0.27,1621,0.4,0.24,200,1,48,80.75
0.04,0.14,0.26,0.63,0.46,0.33,0.27,1734,0.39,0.2,200,1,41,78.0625
0.03,0.1,0.19,0.69,0.51,0.36,0.29,1637,0.42,0.27,200,1,54,84.875
0.04,0.14,0.29,0.62,0.46,0.32,0.25,1868,0.38,0.2,200,1,41,75.9375
0.04,0.15,0.3,0.58,0.46,0.34,0.27,1824,0.39,0.19,200,1,39,77.125
0.09,0.27,0.45,0.34,0.16,0.08,0.04,1172,0.14,0.06,200,1,12,28.921875
0.05,0.13,0.22,0.65,0.45,0.31,0.25,1914,0.38,0.2,200,1,41,75.9375
0.03,0.1,0.22,0.65,0.45,0.31,0.23,2006,0.37,0.2,200,1,41,74.4375
0.04,0.12,0.26,0.61,0.41,0.28,0.21,2172,0.34,0.17,200,1,34,68.8125
0.03,0.1,0.16,0.72,0.5,0.32,0.25,1863,0.4,0.25,200,1,50,80.8125
0.04,0.1,0.25,0.62,0.42,0.28,0.22,2051,0.35,0.18,200,1,35,70.75
0.03,0.09,0.21,0.64,0.41,0.28,0.22,1982,0.36,0.17,200,1,34,71.25
0.04,0.11,0.24,0.58,0.41,0.28,0.22,2025,0.34,0.16,200,1,32,68.8125
0.04,0.12,0.29,0.56,0.41,0.29,0.22,1957,0.34,0.16,200,1,31,69.0
0.03,0.11,0.22,0.59,0.43,0.31,0.24,1785,0.37,0.17,200,1,33,73.625
0.04,0.1,0.2,0.66,0.47,0.33,0.26,1606,0.39,0.2,200,1,41,78.6875
0.03,0.11,0.26,0.58,0.41,0.3,0.23,1698,0.36,0.16,200,1,32,71.375
0.04,0.11,0.23,0.62,0.41,0.29,0.25,1590,0.36,0.16,200,1,32,72.75
0.03,0.09,0.19,0.65,0.42,0.31,0.25,1577,0.37,0.18,200,1,35,74.4375
0.04,0.11,0.22,0.65,0.44,0.3,0.22,1708,0.36,0.19,200,1,39,73.0
0.04,0.15,0.29,0.56,0.4,0.27,0.21,1951,0.33,0.15,200,1,29,66.3125
0.04,0.12,0.23,0.59,0.4,0.29,0.23,1977,0.35,0.16,200,1,31,70.1875
